Date,Type,Prev. Hobbs,Hobbs,L. Cycles,R.Cycles,Landings,T.T. A/C,L. Eng. TSO,R. Eng. TSO,L. Eng. CSN,R. Eng. CSN,Landings,Flight Time,Notes, L. Eng. S New , R Eng. S New 
3/14/2008,," 2,024.5 "," 2,027.4 ",3,3,3," 9,896.7 "," 3,449.4 "," 3,856.7 "," 6,746 "," 13,921 "," 9,595 ", 2.90 ,,,
3/17/2008,," 2,027.4 "," 2,034.5 ",4,4,4," 9,903.8 "," 3,456.5 "," 3,863.8 "," 6,750 "," 13,925 "," 9,599 ", 7.10 ,,,
3/20/2008,," 2,034.5 "," 2,039.9 ",4,4,4," 9,909.2 "," 3,461.9 "," 3,869.2 "," 6,754 "," 13,929 "," 9,603 ", 5.40 ,,,
3/25/2008,," 2,039.9 "," 2,056.9 ",5,5,5," 9,926.2 "," 3,478.9 "," 3,886.2 "," 6,759 "," 13,934 "," 9,608 ", 17.00 ,,,
4/2/2008,," 2,056.9 "," 2,058.5 ",2,2,2," 9,927.8 "," 3,480.5 "," 3,887.8 "," 6,761 "," 13,936 "," 9,610 ", 1.60 ,,,
4/7/2008,," 2,058.5 "," 2,064.1 ",4,4,4," 9,933.4 "," 3,486.1 "," 3,893.4 "," 6,765 "," 13,940 "," 9,614 ", 5.60 ,,,
4/17/2008,," 2,064.1 "," 2,066.4 ",3,3,3," 9,935.7 "," 3,488.4 "," 3,895.7 "," 6,768 "," 13,943 "," 9,617 ", 2.30 ,,,
4/18/2008,," 2,066.4 "," 2,069.2 ",2,2,2," 9,938.5 "," 3,491.2 "," 3,898.5 "," 6,770 "," 13,945 "," 9,619 ", 2.80 ,,,
4/22/2008,," 2,069.2 "," 2,074.5 ",4,4,4," 9,943.8 "," 3,496.5 "," 3,903.8 "," 6,774 "," 13,949 "," 9,623 ", 5.30 ,,,
4/25/2008,," 2,074.5 "," 2,077.6 ",4,4,4," 9,946.9 "," 3,499.6 "," 3,906.9 "," 6,778 "," 13,953 "," 9,627 ", 3.10 ,,,
4/27/2008,," 2,077.6 "," 2,083.7 ",4,4,4," 9,953.0 "," 3,505.7 "," 3,913.0 "," 6,782 "," 13,957 "," 9,631 ", 6.10 ,,,
4/30/2008,," 2,083.7 "," 2,085.8 ",2,2,2," 9,955.1 "," 3,507.8 "," 3,915.1 "," 6,784 "," 13,959 "," 9,633 ", 2.10 ,,,
5/4/2008,," 2,085.8 "," 2,090.8 ",4,4,4," 9,960.1 "," 3,512.8 "," 3,920.1 "," 6,788 "," 13,963 "," 9,637 ", 5.00 ,,,
5/8/2008,," 2,090.8 "," 2,100.8 ",3,3,3," 9,970.1 "," 3,522.8 "," 3,930.1 "," 6,791 "," 13,966 "," 9,640 ", 10.00 ,,,
5/17/2008,," 2,100.8 "," 2,101.6 ",1,1,1," 9,970.9 "," 3,523.6 "," 3,930.9 "," 6,792 "," 13,967 "," 9,641 ", 0.80 ,,,
5/22/2008,," 2,101.6 "," 2,104.7 ",2,2,2," 9,974.0 "," 3,526.7 "," 3,934.0 "," 6,794 "," 13,969 "," 9,643 ", 3.10 ,,,
5/23/2008,," 2,104.7 "," 2,108.8 ",4,4,4," 9,978.1 "," 3,530.8 "," 3,938.1 "," 6,798 "," 13,973 "," 9,647 ", 4.10 ,,,
5/26/2008,," 2,108.8 "," 2,112.1 ",4,4,4," 9,981.4 "," 3,534.1 "," 3,941.4 "," 6,802 "," 13,977 "," 9,651 ", 3.30 ,,,
5/29/2008,," 2,112.1 "," 2,113.8 ",2,2,2," 9,983.1 "," 3,535.8 "," 3,943.1 "," 6,804 "," 13,979 "," 9,653 ", 1.70 ,,,
5/31/2008,," 2,113.8 "," 2,116.9 ",4,4,4," 9,986.2 "," 3,538.9 "," 3,946.2 "," 6,808 "," 13,983 "," 9,657 ", 3.10 ,,,
6/4/2008,," 2,116.9 "," 2,119.2 ",4,4,4," 9,988.5 "," 3,541.2 "," 3,948.5 "," 6,812 "," 13,987 "," 9,661 ", 2.30 ,,,
6/13/2008,," 2,119.2 "," 2,127.3 ",5,5,5," 9,996.6 "," 3,549.3 "," 3,956.6 "," 6,817 "," 13,992 "," 9,666 ", 8.10 ,,,
6/15/2008,," 2,127.3 "," 2,129.4 ",2,2,2," 9,998.7 "," 3,551.4 "," 3,958.7 "," 6,819 "," 13,994 "," 9,668 ", 2.10 ,,,
6/16/2008,," 2,129.4 "," 2,135.0 ",4,4,4," 10,004.3 "," 3,557.0 "," 3,964.3 "," 6,823 "," 13,998 "," 9,672 ", 5.60 ,,,
6/17/2008,," 2,135.0 "," 2,138.7 ",4,4,4," 10,008.0 "," 3,560.7 "," 3,968.0 "," 6,827 "," 14,002 "," 9,676 ", 3.70 ,,,
6/18/2008,," 2,138.7 "," 2,140.8 ",2,2,2," 10,010.1 "," 3,562.8 "," 3,970.1 "," 6,829 "," 14,004 "," 9,678 ", 2.10 ,,,
6/19/2008,," 2,140.8 "," 2,142.2 ",2,2,2," 10,011.5 "," 3,564.2 "," 3,971.5 "," 6,831 "," 14,006 "," 9,680 ", 1.40 ,,,
6/20/2008,," 2,142.2 "," 2,143.7 ",2,2,2," 10,013.0 "," 3,565.7 "," 3,973.0 "," 6,833 "," 14,008 "," 9,682 ", 1.50 ,,,
6/20/2008,," 2,143.7 "," 2,146.8 ",3,3,3," 10,016.1 "," 3,568.8 "," 3,976.1 "," 6,836 "," 14,011 "," 9,685 ", 3.10 ,,,
6/26/2008,," 2,146.8 "," 2,151.7 ",6,6,6," 10,021.0 "," 3,573.7 "," 3,981.0 "," 6,842 "," 14,017 "," 9,691 ", 4.90 ,,,
6/27/2008,," 2,151.7 "," 2,154.1 ",3,3,3," 10,023.4 "," 3,576.1 "," 3,983.4 "," 6,845 "," 14,020 "," 9,694 ", 2.40 ,,,
6/29/2008,," 2,154.1 "," 2,156.8 ",3,3,3," 10,026.1 "," 3,578.8 "," 3,986.1 "," 6,848 "," 14,023 "," 9,697 ", 2.70 ,,,
7/12/2008,," 2,156.8 "," 2,162.4 ",4,4,4," 10,031.7 "," 3,584.4 "," 3,991.7 "," 6,852 "," 14,027 "," 9,701 ", 5.60 ,,,
7/14/2008,," 2,162.4 "," 2,168.5 ",4,4,4," 10,037.8 "," 3,590.5 "," 3,997.8 "," 6,856 "," 14,031 "," 9,705 ", 6.10 ,,,
7/22/2008,," 2,168.5 "," 2,176.6 ",8,8,8," 10,045.9 "," 3,598.6 "," 4,005.9 "," 6,864 "," 14,039 "," 9,713 ", 8.10 ,,,
7/26/2008,," 2,176.6 "," 2,187.2 ",3,3,3," 10,056.5 "," 3,609.2 "," 4,016.5 "," 6,867 "," 14,042 "," 9,716 ", 10.60 ,,,
7/27/2008,," 2,187.2 "," 2,189.2 ",2,2,2," 10,058.5 "," 3,611.2 "," 4,018.5 "," 6,869 "," 14,044 "," 9,718 ", 2.00 ,,,
7/28/2008,," 2,189.2 "," 2,190.9 ",2,2,2," 10,060.2 "," 3,612.9 "," 4,020.2 "," 6,871 "," 14,046 "," 9,720 ", 1.70 ,,,
7/30/2008,," 2,190.9 "," 2,196.6 ",4,4,4," 10,065.9 "," 3,618.6 "," 4,025.9 "," 6,875 "," 14,050 "," 9,724 ", 5.70 ,,,
8/3/2008,," 2,196.6 "," 2,201.0 ",4,4,4," 10,070.3 "," 3,623.0 "," 4,030.3 "," 6,879 "," 14,054 "," 9,728 ", 4.40 ,,,
8/4/2008,," 2,201.0 "," 2,205.1 ",1,1,1," 10,074.4 "," 3,627.1 "," 4,034.4 "," 6,880 "," 14,055 "," 9,729 ", 4.10 ,Landing Inspection work at GJT ,,
10/8/2008,," 2,205.1 "," 2,211.0 ",4,4,4," 10,080.3 "," 3,633.0 "," 4,040.3 "," 6,884 "," 14,059 "," 9,733 ", 5.90 ,,,
10/15/2008,," 2,211.0 "," 2,220.4 ",2,2,2," 10,089.7 "," 3,642.4 "," 4,049.7 "," 6,886 "," 14,061 "," 9,735 ", 9.40 ,,,
10/18/2008,," 2,220.4 "," 2,228.9 ",5,5,5," 10,098.2 "," 3,650.9 "," 4,058.2 "," 6,891 "," 14,066 "," 9,740 ", 8.50 ,,,
10/26/2017,," 2,228.9 "," 2,232.4 ",6,6,6," 10,101.7 "," 3,654.4 "," 4,061.7 "," 6,897 "," 14,072 "," 9,746 ", 3.50 ,,,
10/27/2008,," 2,232.4 "," 2,233.8 ",2,2,2," 10,103.1 "," 3,655.8 "," 4,063.1 "," 6,899 "," 14,074 "," 9,748 ", 1.40 ,,,
10/27/2008,," 2,233.8 "," 2,243.9 ",3,3,3," 10,113.2 "," 3,665.9 "," 4,073.2 "," 6,902 "," 14,077 "," 9,751 ", 10.10 ,,,
11/2/2008,," 2,243.9 "," 2,248.5 ",4,4,4," 10,117.8 "," 3,670.5 "," 4,077.8 "," 6,906 "," 14,081 "," 9,755 ", 4.60 ,,,
11/6/2008,," 2,248.5 "," 2,250.7 ",2,2,2," 10,120.0 "," 3,672.7 "," 4,080.0 "," 6,908 "," 14,083 "," 9,757 ", 2.20 ,,,
11/7/2008,," 2,250.7 "," 2,251.5 ",2,2,2," 10,120.8 "," 3,673.5 "," 4,080.8 "," 6,910 "," 14,085 "," 9,759 ", 0.80 ,,,
11/15/2008,," 2,251.5 "," 2,256.5 ",4,4,4," 10,125.8 "," 3,678.5 "," 4,085.8 "," 6,914 "," 14,089 "," 9,763 ", 5.00 ,,,
11/17/2008,," 2,256.5 "," 2,258.1 ",2,2,2," 10,127.4 "," 3,680.1 "," 4,087.4 "," 6,916 "," 14,091 "," 9,765 ", 1.60 ,,,
11/18/2008,," 2,258.1 "," 2,259.8 ",5,5,5," 10,129.1 "," 3,681.8 "," 4,089.1 "," 6,921 "," 14,096 "," 9,770 ", 1.70 ,,,
11/21/2008,," 2,259.8 "," 2,268.9 ",5,5,5," 10,138.2 "," 3,690.9 "," 4,098.2 "," 6,926 "," 14,101 "," 9,775 ", 9.10 ,,,
11/24/2008,," 2,268.9 "," 2,271.7 ",3,3,3," 10,141.0 "," 3,693.7 "," 4,101.0 "," 6,929 "," 14,104 "," 9,778 ", 2.80 ,,,
11/30/2008,," 2,271.7 "," 2,275.0 ",4,4,4," 10,144.3 "," 3,697.0 "," 4,104.3 "," 6,933 "," 14,108 "," 9,782 ", 3.30 ,,,
12/1/2008,," 2,275.0 "," 2,280.3 ",4,4,4," 10,149.6 "," 3,702.3 "," 4,109.6 "," 6,937 "," 14,112 "," 9,786 ", 5.30 ,,,
12/15/2008,," 2,280.3 "," 2,289.8 ",2,2,2," 10,159.1 "," 3,711.8 "," 4,119.1 "," 6,939 "," 14,114 "," 9,788 ", 9.50 ,,,
12/17/2008,," 2,289.8 "," 2,291.3 ",2,2,2," 10,160.6 "," 3,713.3 "," 4,120.6 "," 6,941 "," 14,116 "," 9,790 ", 1.50 ,,,
12/19/2008,," 2,291.3 "," 2,301.0 ",2,2,2," 10,170.3 "," 3,723.0 "," 4,130.3 "," 6,943 "," 14,118 "," 9,792 ", 9.70 ,,,
12/23/2008,," 2,301.0 "," 2,307.4 ",3,3,3," 10,176.7 "," 3,729.4 "," 4,136.7 "," 6,946 "," 14,121 "," 9,795 ", 6.40 ,,,
1/18/2009,," 2,307.4 "," 2,308.8 ",2,2,2," 10,178.1 "," 3,730.8 "," 4,138.1 "," 6,948 "," 14,123 "," 9,797 ", 1.40 ,,,
2/1/2009,," 2,308.8 "," 2,314.6 ",3,3,3," 10,183.9 "," 3,736.6 "," 4,143.9 "," 6,951 "," 14,126 "," 9,800 ", 5.80 ,,,
2/14/2009,," 2,314.6 "," 2,315.5 ",2,2,2," 10,184.8 "," 3,737.5 "," 4,144.8 "," 6,953 "," 14,128 "," 9,802 ", 0.90 ,,,
2/23/2009,," 2,315.5 "," 2,320.6 ",4,4,4," 10,189.9 "," 3,742.6 "," 4,149.9 "," 6,957 "," 14,132 "," 9,806 ", 5.10 ,,,
3/5/2009,," 2,320.6 "," 2,326.7 ",4,4,4," 10,196.0 "," 3,748.7 "," 4,156.0 "," 6,961 "," 14,136 "," 9,810 ", 6.10 ,,,
3/6/2009,," 2,326.7 "," 2,327.3 ",2,2,2," 10,196.6 "," 3,749.3 "," 4,156.6 "," 6,963 "," 14,138 "," 9,812 ", 0.60 ,,,
3/23/2009,," 2,327.3 "," 2,328.9 ",2,2,2," 10,198.2 "," 3,750.9 "," 4,158.2 "," 6,965 "," 14,140 "," 9,814 ", 1.60 ,,,
3/25/2009,," 2,328.9 "," 2,330.8 ",3,3,3," 10,200.1 "," 3,752.8 "," 4,160.1 "," 6,968 "," 14,143 "," 9,817 ", 1.90 ,,,
4/2/2009,," 2,330.8 "," 2,333.6 ",2,2,2," 10,202.9 "," 3,755.6 "," 4,162.9 "," 6,970 "," 14,145 "," 9,819 ", 2.80 ,,,
4/12/2009,," 2,333.6 "," 2,337.4 ",4,4,4," 10,206.7 "," 3,759.4 "," 4,166.7 "," 6,974 "," 14,149 "," 9,823 ", 3.80 ,,,
4/15/2009,," 2,337.4 "," 2,338.9 ",2,2,2," 10,208.2 "," 3,760.9 "," 4,168.2 "," 6,976 "," 14,151 "," 9,825 ", 1.50 ,,,
4/16/2009,," 2,338.9 "," 2,340.8 ",2,2,2," 10,210.1 "," 3,762.8 "," 4,170.1 "," 6,978 "," 14,153 "," 9,827 ", 1.90 ,,,
4/17/2009,," 2,340.8 "," 2,342.3 ",2,2,2," 10,211.6 "," 3,764.3 "," 4,171.6 "," 6,980 "," 14,155 "," 9,829 ", 1.50 ,,,
4/17/2009,," 2,342.3 "," 2,345.5 ",4,4,4," 10,214.8 "," 3,767.5 "," 4,174.8 "," 6,984 "," 14,159 "," 9,833 ", 3.20 ,,,
4/24/2009,," 2,345.5 "," 2,348.4 ",3,3,3," 10,217.7 "," 3,770.4 "," 4,177.7 "," 6,987 "," 14,162 "," 9,836 ", 2.90 ,,,
4/26/2009,," 2,348.4 "," 2,350.5 ",2,2,2," 10,219.8 "," 3,772.5 "," 4,179.8 "," 6,989 "," 14,164 "," 9,838 ", 2.10 ,,,
4/26/2009,," 2,350.5 "," 2,358.4 ",3,3,3," 10,227.7 "," 3,780.4 "," 4,187.7 "," 6,992 "," 14,167 "," 9,841 ", 7.90 ,,,
5/1/2009,," 2,358.4 "," 2,360.2 ",2,2,2," 10,229.5 "," 3,782.2 "," 4,189.5 "," 6,994 "," 14,169 "," 9,843 ", 1.80 ,,,
5/6/2009,," 2,360.2 "," 2,361.8 ",2,2,2," 10,231.1 "," 3,783.8 "," 4,191.1 "," 6,996 "," 14,171 "," 9,845 ", 1.60 ,,,
5/7/2009,," 2,361.8 "," 2,364.1 ",4,4,4," 10,233.4 "," 3,786.1 "," 4,193.4 "," 7,000 "," 14,175 "," 9,849 ", 2.30 ,,,
5/9/2009,," 2,364.1 "," 2,366.7 ",3,3,3," 10,236.0 "," 3,788.7 "," 4,196.0 "," 7,003 "," 14,178 "," 9,852 ", 2.60 ,,,
5/13/2009,," 2,366.7 "," 2,376.4 ",2,2,2," 10,245.7 "," 3,798.4 "," 4,205.7 "," 7,005 "," 14,180 "," 9,854 ", 9.70 ,,,
5/15/2009,," 2,376.4 "," 2,377.9 ",3,3,3," 10,247.2 "," 3,799.9 "," 4,207.2 "," 7,008 "," 14,183 "," 9,857 ", 1.50 ,,,
5/17/2009,," 2,377.9 "," 2,381.0 ",3,3,3," 10,250.3 "," 3,803.0 "," 4,210.3 "," 7,011 "," 14,186 "," 9,860 ", 3.10 ,,,
5/19/2009,," 2,381.0 "," 2,383.5 ",3,3,3," 10,252.8 "," 3,805.5 "," 4,212.8 "," 7,014 "," 14,189 "," 9,863 ", 2.50 ,,,
5/22/2009,," 2,383.5 "," 2,385.6 ",2,2,2," 10,254.9 "," 3,807.6 "," 4,214.9 "," 7,016 "," 14,191 "," 9,865 ", 2.10 ,,,
5/23/2009,," 2,385.6 "," 2,392.8 ",4,4,4," 10,262.1 "," 3,814.8 "," 4,222.1 "," 7,020 "," 14,195 "," 9,869 ", 7.20 ,,,
5/25/2009,," 2,392.8 "," 2,394.9 ",2,2,2," 10,264.2 "," 3,816.9 "," 4,224.2 "," 7,022 "," 14,197 "," 9,871 ", 2.10 ,,,
6/3/2009,," 2,394.9 "," 2,396.4 ",2,2,2," 10,265.7 "," 3,818.4 "," 4,225.7 "," 7,024 "," 14,199 "," 9,873 ", 1.50 ,,,
6/4/2009,," 2,396.4 "," 2,398.1 ",4,4,4," 10,267.4 "," 3,820.1 "," 4,227.4 "," 7,028 "," 14,203 "," 9,877 ", 1.70 ,,,
6/6/2009,," 2,398.1 "," 2,406.2 ",4,4,4," 10,275.5 "," 3,828.2 "," 4,235.5 "," 7,032 "," 14,207 "," 9,881 ", 8.10 ,,,
6/8/2009,," 2,406.2 "," 2,414.3 ",4,4,4," 10,283.6 "," 3,836.3 "," 4,243.6 "," 7,036 "," 14,211 "," 9,885 ", 8.10 ,,,
6/14/2009,," 2,414.3 "," 2,418.3 ",4,4,4," 10,287.6 "," 3,840.3 "," 4,247.6 "," 7,040 "," 14,215 "," 9,889 ", 4.00 ,,,
6/16/2009,," 2,418.3 "," 2,422.1 ",1,1,1," 10,291.4 "," 3,844.1 "," 4,251.4 "," 7,041 "," 14,216 "," 9,890 ", 3.80 ,,,
6/25/2009,," 2,422.1 "," 2,425.4 ",1,1,1," 10,294.7 "," 3,847.4 "," 4,254.7 "," 7,042 "," 14,217 "," 9,891 ", 3.30 ,,,
6/28/2009,," 2,425.4 "," 2,429.4 ",4,4,4," 10,298.7 "," 3,851.4 "," 4,258.7 "," 7,046 "," 14,221 "," 9,895 ", 4.00 ,,,
7/1/2009,," 2,429.4 "," 2,430.9 ",2,2,2," 10,300.2 "," 3,852.9 "," 4,260.2 "," 7,048 "," 14,223 "," 9,897 ", 1.50 ,,,
7/1/2009,," 2,430.9 "," 2,432.9 ",2,2,2," 10,302.2 "," 3,854.9 "," 4,262.2 "," 7,050 "," 14,225 "," 9,899 ", 2.00 ,,,
7/3/2009,," 2,432.9 "," 2,434.4 ",2,2,2," 10,303.7 "," 3,856.4 "," 4,263.7 "," 7,052 "," 14,227 "," 9,901 ", 1.50 ,,,
7/5/2009,," 2,434.4 "," 2,436.4 ",2,2,2," 10,305.7 "," 3,858.4 "," 4,265.7 "," 7,054 "," 14,229 "," 9,903 ", 2.00 ,,,
7/11/2009,," 2,436.4 "," 2,439.7 ",3,3,3," 10,309.0 "," 3,861.7 "," 4,269.0 "," 7,057 "," 14,232 "," 9,906 ", 3.30 ,,,
7/12/2009,," 2,439.7 "," 2,441.7 ",2,2,2," 10,311.0 "," 3,863.7 "," 4,271.0 "," 7,059 "," 14,234 "," 9,908 ", 2.00 ,,,
7/16/2009,," 2,441.7 "," 2,444.7 ",3,3,3," 10,314.0 "," 3,866.7 "," 4,274.0 "," 7,062 "," 14,237 "," 9,911 ", 3.00 ,,,
7/19/2009,," 2,444.7 "," 2,448.7 ",4,4,4," 10,318.0 "," 3,870.7 "," 4,278.0 "," 7,066 "," 14,241 "," 9,915 ", 4.00 ,,,
7/20/2009,," 2,448.7 "," 2,450.3 ",3,3,3," 10,319.6 "," 3,872.3 "," 4,279.6 "," 7,069 "," 14,244 "," 9,918 ", 1.60 ,,,
7/21/2009,," 2,450.3 "," 2,452.3 ",3,3,3," 10,321.6 "," 3,874.3 "," 4,281.6 "," 7,072 "," 14,247 "," 9,921 ", 2.00 ,,,
7/26/2009,," 2,452.3 "," 2,456.4 ",4,4,4," 10,325.7 "," 3,878.4 "," 4,285.7 "," 7,076 "," 14,251 "," 9,925 ", 4.10 ,,,
7/31/2009,," 2,456.4 "," 2,458.4 ",2,2,2," 10,327.7 "," 3,880.4 "," 4,287.7 "," 7,078 "," 14,253 "," 9,927 ", 2.00 ,,,
8/1/2009,," 2,458.4 "," 2,464.8 ",2,2,2," 10,334.1 "," 3,886.8 "," 4,294.1 "," 7,080 "," 14,255 "," 9,929 ", 6.40 ,,,
8/2/2009,," 2,464.8 "," 2,466.8 ",2,2,2," 10,336.1 "," 3,888.8 "," 4,296.1 "," 7,082 "," 14,257 "," 9,931 ", 2.00 ,,,
8/3/2009,," 2,466.8 "," 2,472.9 ",3,3,3," 10,342.2 "," 3,894.9 "," 4,302.2 "," 7,085 "," 14,260 "," 9,934 ", 6.10 ,,,
8/6/2009,," 2,472.9 "," 2,479.1 ",2,2,2," 10,348.4 "," 3,901.1 "," 4,308.4 "," 7,087 "," 14,262 "," 9,936 ", 6.20 ,,,
8/10/2009,," 2,479.1 "," 2,485.3 ",4,4,4," 10,354.6 "," 3,907.3 "," 4,314.6 "," 7,091 "," 14,266 "," 9,940 ", 6.20 ,,,
8/14/2009,," 2,485.3 "," 2,493.4 ",7,7,7," 10,362.7 "," 3,915.4 "," 4,322.7 "," 7,098 "," 14,273 "," 9,947 ", 8.10 ,,,
8/16/2009,," 2,493.4 "," 2,496.4 ",3,3,3," 10,365.7 "," 3,918.4 "," 4,325.7 "," 7,101 "," 14,276 "," 9,950 ", 3.00 ,,,
8/19/2009,," 2,496.4 "," 2,498.1 ",2,2,2," 10,367.4 "," 3,920.1 "," 4,327.4 "," 7,103 "," 14,278 "," 9,952 ", 1.70 ,,,
8/20/2009,," 2,498.1 "," 2,501.0 ",3,3,3," 10,370.3 "," 3,923.0 "," 4,330.3 "," 7,106 "," 14,281 "," 9,955 ", 2.90 ,,,
8/21/2009,," 2,501.0 "," 2,503.1 ",2,2,2," 10,372.4 "," 3,925.1 "," 4,332.4 "," 7,108 "," 14,283 "," 9,957 ", 2.10 ,,,
8/25/2009,," 2,503.1 "," 2,508.1 ",3,3,3," 10,377.4 "," 3,930.1 "," 4,337.4 "," 7,111 "," 14,286 "," 9,960 ", 5.00 ,,,
8/31/2009,," 2,508.1 "," 2,523.8 ",6,6,6," 10,393.1 "," 3,945.8 "," 4,353.1 "," 7,117 "," 14,292 "," 9,966 ", 15.70 ,,,
9/4/2009,," 2,523.8 "," 2,527.6 ",2,2,2," 10,396.9 "," 3,949.6 "," 4,356.9 "," 7,119 "," 14,294 "," 9,968 ", 3.80 ,,,
9/7/2009,," 2,527.6 "," 2,537.1 ",4,4,4," 10,406.4 "," 3,959.1 "," 4,366.4 "," 7,123 "," 14,298 "," 9,972 ", 9.50 ,,,
9/10/2009,," 2,537.1 "," 2,545.8 ",6,6,6," 10,415.1 "," 3,967.8 "," 4,375.1 "," 7,129 "," 14,304 "," 9,978 ", 8.70 ,,,
9/11/2009,," 2,545.8 "," 2,549.8 ",3,3,3," 10,419.1 "," 3,971.8 "," 4,379.1 "," 7,132 "," 14,307 "," 9,981 ", 4.00 ,,,
9/14/2009,," 2,549.8 "," 2,551.5 ",3,3,3," 10,420.8 "," 3,973.5 "," 4,380.8 "," 7,135 "," 14,310 "," 9,984 ", 1.70 ,,,
9/20/2009,," 2,551.5 "," 2,559.9 ",3,3,3," 10,429.2 "," 3,981.9 "," 4,389.2 "," 7,138 "," 14,313 "," 9,987 ", 8.40 ,,,
9/25/2009,," 2,559.9 "," 2,563.9 ",5,5,5," 10,433.2 "," 3,985.9 "," 4,393.2 "," 7,143 "," 14,318 "," 9,992 ", 4.00 ,,,
9/27/2009,," 2,563.9 "," 2,571.0 ",2,2,2," 10,440.3 "," 3,993.0 "," 4,400.3 "," 7,145 "," 14,320 "," 9,994 ", 7.10 ,,,
9/27/2009,," 2,571.0 "," 2,575.6 ",3,3,3," 10,444.9 "," 3,997.6 "," 4,404.9 "," 7,148 "," 14,323 "," 9,997 ", 4.60 ,,,
10/1/2009,," 2,575.6 "," 2,577.5 ",2,2,2," 10,446.8 "," 3,999.5 "," 4,406.8 "," 7,150 "," 14,325 "," 9,999 ", 1.90 ,,,
10/14/2009,," 2,577.5 "," 2,583.2 ",4,4,4," 10,452.5 "," 4,005.2 "," 4,412.5 "," 7,154 "," 14,329 "," 10,003 ", 5.70 ,,,
10/15/2009,," 2,583.2 "," 2,592.8 ",2,2,2," 10,462.1 "," 4,014.8 "," 4,422.1 "," 7,156 "," 14,331 "," 10,005 ", 9.60 ,,,
10/16/2009,," 2,592.8 "," 2,596.2 ",2,2,2," 10,465.5 "," 4,018.2 "," 4,425.5 "," 7,158 "," 14,333 "," 10,007 ", 3.40 ,,,
10/20/2009,," 2,596.2 "," 2,600.3 ",3,3,3," 10,469.6 "," 4,022.3 "," 4,429.6 "," 7,161 "," 14,336 "," 10,010 ", 4.10 ,,,
10/29/2009,," 2,600.3 "," 2,601.6 ",2,2,2," 10,470.9 "," 4,023.6 "," 4,430.9 "," 7,163 "," 14,338 "," 10,012 ", 1.30 ,,,
11/18/2009,," 2,601.6 "," 2,603.7 ",2,2,2," 10,473.0 "," 4,025.7 "," 4,433.0 "," 7,165 "," 14,340 "," 10,014 ", 2.10 ,,,
11/20/2009,," 2,603.7 "," 2,605.1 ",2,2,2," 10,474.4 "," 4,027.1 "," 4,434.4 "," 7,167 "," 14,342 "," 10,016 ", 1.40 ,,,
11/29/2009,," 2,605.1 "," 2,611.8 ",7,7,7," 10,481.1 "," 4,033.8 "," 4,441.1 "," 7,174 "," 14,349 "," 10,023 ", 6.70 ,,,
12/15/2009,," 2,611.8 "," 2,623.6 ",5,5,5," 10,492.9 "," 4,045.6 "," 4,452.9 "," 7,179 "," 14,354 "," 10,028 ", 11.80 ,,,
12/18/2009,," 2,623.6 "," 2,625.4 ",2,2,2," 10,494.7 "," 4,047.4 "," 4,454.7 "," 7,181 "," 14,356 "," 10,030 ", 1.80 ,,,
12/19/2009,," 2,625.4 "," 2,632.4 ",2,2,2," 10,501.7 "," 4,054.4 "," 4,461.7 "," 7,183 "," 14,358 "," 10,032 ", 7.00 ,,,
12/20/2009,," 2,632.4 "," 2,636.1 ",3,3,3," 10,505.4 "," 4,058.1 "," 4,465.4 "," 7,186 "," 14,361 "," 10,035 ", 3.70 ,,,
1/5/2010,," 2,636.1 "," 2,639.6 ",4,4,4," 10,508.9 "," 4,061.6 "," 4,468.9 "," 7,190 "," 14,365 "," 10,039 ", 3.50 ,,,
1/14/2010,," 2,639.6 "," 2,641.2 ",2,2,2," 10,510.5 "," 4,063.2 "," 4,470.5 "," 7,192 "," 14,367 "," 10,041 ", 1.60 ,,,
1/22/2010,," 2,641.2 "," 2,645.4 ",4,4,4," 10,514.7 "," 4,067.4 "," 4,474.7 "," 7,196 "," 14,371 "," 10,045 ", 4.20 ,,,
1/26/2010,," 2,645.4 "," 2,649.1 ",4,4,4," 10,518.4 "," 4,071.1 "," 4,478.4 "," 7,200 "," 14,375 "," 10,049 ", 3.70 ,,,
2/2/2010,," 2,649.1 "," 2,656.1 ",6,6,6," 10,525.4 "," 4,078.1 "," 4,485.4 "," 7,206 "," 14,381 "," 10,055 ", 7.00 ,,,
2/3/2010,," 2,656.1 "," 2,663.1 ",4,4,4," 10,532.4 "," 4,085.1 "," 4,492.4 "," 7,210 "," 14,385 "," 10,059 ", 7.00 ,,,
2/6/2010,," 2,663.1 "," 2,666.1 ",3,3,3," 10,535.4 "," 4,088.1 "," 4,495.4 "," 7,213 "," 14,388 "," 10,062 ", 3.00 ,,,
2/25/2010,," 2,666.1 "," 2,670.2 ",5,5,5," 10,539.5 "," 4,092.2 "," 4,499.5 "," 7,218 "," 14,393 "," 10,067 ", 4.10 ,,,
2/28/2010,," 2,670.2 "," 2,670.3 ",3,3,3," 10,539.6 "," 4,092.3 "," 4,499.6 "," 7,221 "," 14,396 "," 10,070 ", 0.10 ,,,
3/16/2010,," 2,670.3 "," 2,685.2 ",4,4,4," 10,554.5 "," 4,107.2 "," 4,514.5 "," 7,225 "," 14,400 "," 10,074 ", 14.90 ,,,
3/18/2010,," 2,685.2 "," 2,687.1 ",2,2,2," 10,556.4 "," 4,109.1 "," 4,516.4 "," 7,227 "," 14,402 "," 10,076 ", 1.90 ,,,
